danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name_song,artists,genre
0.657,0.786,3,-6.478,0,0.0421,0.0095,0.00449,0.156,0.844,127.982,247093,4,Love Sex Magic (feat. Justin Timberlake) - Versatile Radio Mix,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.848,0.964,6,-3.727,1,0.234,0.0643,1.60E-06,0.167,0.412,129.009,256147,4,That's Right (feat. Lil Jon),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.701,0.724,0,-5.751,0,0.145,0.267,0,0.0867,0.425,132.035,237053,4,Like a Boy,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0,0.139,5,-20.542,1,0,0.666,3.20E-06,0.177,0,0,10680,0,The Evolution Of Music (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.697,0.629,9,-5.757,1,0.0425,0.409,3.80E-06,0.0819,0.439,123.279,267413,4,Promise,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.859,0.456,11,-7.019,1,0.0742,0.00171,0.0227,0.107,0.349,120.044,253093,4,I Proceed,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.527,0.696,1,-6.015,0,0.361,0.209,0,0.0516,0.499,100.614,244760,4,Can't Leave 'Em Alone (feat. 50 Cent),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.826,0.683,6,-6.947,0,0.135,0.00448,8.39E-05,0.17,0.736,128.98,257173,4,C.R.U.S.H,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.432,0.632,1,-7.553,1,0.155,0.0154,3.68E-05,0.156,0.252,145.479,240360,4,My Love,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.805,0.107,10,-21.324,0,0.916,0.426,1.20E-05,0.176,0.722,119.357,15827,4,The Evolution Of Dance (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.778,0.747,2,-5.508,1,0.0333,0.00464,2.03E-05,0.0897,0.0495,112.758,213360,4,Make It Last Forever,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.656,0.861,4,-6.828,0,0.338,0.00655,0.196,0.315,0.255,114.949,184867,4,Bang It Up,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.964,0.595,1,-6.887,0,0.109,0.0248,5.14E-06,0.0405,0.629,128.593,261880,4,Get Up (feat. Chamillionaire),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.725,0.127,4,-22.315,1,0.84,0.134,1.43E-06,0.158,0.519,116.302,15707,5,The Evolution Of Fashion (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.908,0.526,7,-6.761,1,0.145,0.0294,0.164,0.128,0.801,127.036,253293,4,"Get In, Fit In",Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.685,0.176,10,-19.553,0,0.874,0.66,0,0.353,0.238,122.602,19013,3,The Evolution Of C (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.624,0.519,5,-7.06,0,0.0762,0.162,0,0.0748,0.376,123.932,289973,4,So Hard,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.687,0.536,1,-8.736,1,0.0773,0.293,1.52E-05,0.181,0.379,77.008,272973,4,I'm Just Me,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.558,0.305,6,-9.787,0,0.0307,0.49,0,0.266,0.36,136.209,272627,4,I Found Myself,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.83,0.646,8,-6.66,1,0.122,0.000307,0.00161,0.355,0.538,131.005,269627,4,Love You Better,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.848,0.964,6,-3.727,1,0.234,0.0643,1.60E-06,0.167,0.412,129.009,256147,4,That's Right (feat. Lil Jon),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.701,0.724,0,-5.751,0,0.145,0.267,0,0.0867,0.425,132.035,237053,4,Like a Boy,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0,0.139,5,-20.542,1,0,0.666,3.20E-06,0.177,0,0,10680,0,The Evolution Of Music (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.697,0.629,9,-5.757,1,0.0425,0.409,3.80E-06,0.0819,0.439,123.279,267413,4,Promise,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.859,0.456,11,-7.019,1,0.0742,0.00171,0.0227,0.107,0.349,120.044,253093,4,I Proceed,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.527,0.696,1,-6.015,0,0.361,0.209,0,0.0516,0.499,100.614,244760,4,Can't Leave 'Em Alone (feat. 50 Cent),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.826,0.683,6,-6.947,0,0.135,0.00448,8.39E-05,0.17,0.736,128.98,257173,4,C.R.U.S.H,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.432,0.632,1,-7.553,1,0.155,0.0154,3.68E-05,0.156,0.252,145.479,240360,4,My Love,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.805,0.107,10,-21.324,0,0.916,0.426,1.20E-05,0.176,0.722,119.357,15827,4,The Evolution Of Dance (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.778,0.747,2,-5.508,1,0.0333,0.00464,2.03E-05,0.0897,0.0495,112.758,213360,4,Make It Last Forever,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.656,0.861,4,-6.828,0,0.338,0.00655,0.196,0.315,0.255,114.949,184867,4,Bang It Up,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.964,0.595,1,-6.887,0,0.109,0.0248,5.14E-06,0.0405,0.629,128.593,261880,4,Get Up (feat. Chamillionaire),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.725,0.127,4,-22.315,1,0.84,0.134,1.43E-06,0.158,0.519,116.302,15707,5,The Evolution Of Fashion (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.908,0.526,7,-6.761,1,0.145,0.0294,0.164,0.128,0.801,127.036,253293,4,"Get In, Fit In",Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.685,0.176,10,-19.553,0,0.874,0.66,0,0.353,0.238,122.602,19013,3,The Evolution Of C (Interlude),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.624,0.519,5,-7.06,0,0.0762,0.162,0,0.0748,0.376,123.932,289973,4,So Hard,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.687,0.536,1,-8.736,1,0.0773,0.293,1.52E-05,0.181,0.379,77.008,272973,4,I'm Just Me,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.558,0.305,6,-9.787,0,0.0307,0.49,0,0.266,0.36,136.209,272627,4,I Found Myself,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.79,0.611,1,-7.934,1,0.102,0.0226,0.00146,0.0804,0.592,127.889,185600,4,Addicted,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.736,0.566,9,-5.122,1,0.047,0.432,0,0.338,0.412,123.242,299160,4,Promise (Go And Get Your Tickets Mix) (feat. R.Kelly),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.824,0.64,5,-6.27,0,0.0597,0.0257,2.19E-06,0.308,0.847,102.015,224000,4,Goodies (feat. Petey Pablo),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.939,0.498,5,-10.94,0,0.161,0.0444,0.00128,0.0475,0.801,113.053,202213,4,"1, 2 Step (feat. Missy Elliott) - Main",Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.832,0.429,5,-9.388,1,0.204,0.108,1.37E-05,0.0786,0.668,84.024,266533,4,Thug Style,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.958,0.335,0,-8.419,1,0.416,0.0462,0,0.0614,0.103,122.501,204107,4,Hotline,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.804,0.495,0,-7.079,1,0.0557,0.000273,0,0.0711,0.363,128.341,256187,4,Oh (feat. Ludacris),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.82,0.541,2,-7.587,1,0.211,0.25,4.54E-05,0.0629,0.589,91.86,228907,4,Pick Up The Phone,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.877,0.586,1,-6.958,0,0.229,0.154,2.84E-06,0.249,0.76,98.044,205307,4,Lookin' At You,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.679,0.644,11,-6.646,0,0.334,0.0225,0,0.266,0.648,81.955,216920,4,Ooh Baby,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.671,0.536,4,-10.187,0,0.0783,0.112,0,0.194,0.274,117.932,193293,4,Next To You (feat. R.Kelly),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.687,0.384,6,-10.137,1,0.0624,0.259,0,0.103,0.454,121.951,233987,4,And I,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.815,0.33,5,-10.689,0,0.0397,0.377,0,0.0697,0.385,110.053,261613,4,Other Chicks,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.671,0.572,6,-9.311,0,0.0892,0.0604,3.65E-05,0.107,0.54,77.448,261547,4,The Title,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.681,0.639,1,-6.549,1,0.171,0.0435,1.33E-06,0.116,0.726,204.102,261933,4,Goodies (feat. T.I. & Jazze Pha),Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.686,0.464,5,-6.289,0,0.274,0.284,0,0.0491,0.718,136.012,232573,4,Crazy,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
0.582,0.512,0,-6.417,0,0.291,0.269,0,0.107,0.596,139.77,138821,4,Supa Vibe,Queen Naija,"['pop r&b', 'r&b']"
0.762,0.527,1,-7.266,0,0.203,0.206,0.0086,0.0963,0.516,77.493,222269,4,Set Him Up (feat. Ari Lennox),Queen Naija,"['pop r&b', 'r&b']"
0.509,0.519,0,-6.026,1,0.198,0.132,0,0.268,0.0989,175.88,235798,4,Love Is... (feat. J.I the Prince of N.Y),Queen Naija,"['pop r&b', 'r&b']"
0.495,0.184,10,-12.389,1,0.0431,0.921,0,0.187,0.351,74.639,130239,4,Empty - Interlude,Queen Naija,"['pop r&b', 'r&b']"
0.542,0.534,3,-8.791,1,0.213,0.493,6.31E-06,0.14,0.19,80.157,202598,4,Insecure,Queen Naija,"['pop r&b', 'r&b']"
0.467,0.445,9,-6.979,1,0.042,0.646,2.26E-06,0.155,0.175,138.244,231483,4,Passionate,Queen Naija,"['pop r&b', 'r&b']"
0.63,0.737,8,-3.58,1,0.135,0.467,0,0.113,0.463,139.837,162825,4,Butterflies Pt. 2 - Wale Remix,Queen Naija,"['pop r&b', 'r&b']"
0.604,0.886,11,-3.773,0,0.53,0.878,0,0.16,0.805,92.724,49635,4,Intro,Queen Naija,"['pop r&b', 'r&b']"
0.678,0.56,11,-7.566,1,0.196,0.103,2.24E-06,0.107,0.195,89.953,153000,4,Too Much To Say,Queen Naija,"['pop r&b', 'r&b']"
0.688,0.65,6,-5.059,0,0.062,0.137,1.71E-06,0.119,0.457,128.119,198749,4,I'm Her (feat. Kiana LedÃ©),Queen Naija,"['pop r&b', 'r&b']"
0.497,0.775,7,-5.111,0,0.22,0.235,0,0.131,0.403,139.219,176956,4,Pack Lite,Queen Naija,"['pop r&b', 'r&b']"
0.517,0.724,0,-4.865,1,0.386,0.311,0,0.0882,0.653,173.232,192824,4,Lie To Me (feat. Lil Durk),Queen Naija,"['pop r&b', 'r&b']"
0.572,0.681,9,-4.834,1,0.0857,0.497,3.12E-05,0.115,0.428,81.898,181033,4,Dream (feat. Lucky Daye),Queen Naija,"['pop r&b', 'r&b']"
0.649,0.376,8,-10.058,1,0.1,0.311,4.22E-05,0.107,0.399,91.047,173814,4,Love Language,Queen Naija,"['pop r&b', 'r&b']"
0.765,0.642,11,-5.324,0,0.27,0.607,0,0.111,0.762,86.101,157279,4,Without You (feat. Russ),Queen Naija,"['pop r&b', 'r&b']"
0.59,0.726,0,-7.33,1,0.16,0.117,0,0.113,0.415,150.184,186000,3,Say What You Mean,Queen Naija,"['pop r&b', 'r&b']"
0.779,0.312,1,-11.704,1,0.939,0.59,0,0.383,0.869,77.626,20112,4,Bitter Skit (feat. Pretty Vee),Queen Naija,"['pop r&b', 'r&b']"
0.818,0.735,0,-4.606,1,0.209,0.25,0,0.181,0.763,101.958,184871,4,Bitter (feat. Mulatto),Queen Naija,"['pop r&b', 'r&b']"
0.591,0.651,11,-6.522,0,0.145,0.399,6.26E-06,0.14,0.644,83.744,197241,4,One Time (feat. Toosii),Queen Naija,"['pop r&b', 'r&b']"
0.485,0.567,2,-6.562,1,0.136,0.032,0,0.145,0.291,76.361,183841,4,Pressure,Queen Naija,"['pop r&b', 'r&b']"
0.604,0.886,11,-3.773,0,0.53,0.878,0,0.16,0.805,92.724,49635,4,Intro,Queen Naija,"['pop r&b', 'r&b']"
0.678,0.56,11,-7.566,1,0.196,0.103,2.24E-06,0.107,0.195,89.953,153000,4,Too Much To Say,Queen Naija,"['pop r&b', 'r&b']"
0.688,0.65,6,-5.059,0,0.062,0.137,1.71E-06,0.119,0.457,128.119,198749,4,Iâ€™m Her (feat. Kiana LedÃ©),Queen Naija,"['pop r&b', 'r&b']"
0.497,0.775,7,-5.111,0,0.22,0.235,0,0.131,0.403,139.219,176956,4,Pack Lite,Queen Naija,"['pop r&b', 'r&b']"
0.517,0.724,0,-4.865,1,0.386,0.311,0,0.0882,0.653,173.232,192824,4,Lie To Me (feat. Lil Durk),Queen Naija,"['pop r&b', 'r&b']"
0.572,0.681,9,-4.834,1,0.0857,0.497,3.12E-05,0.115,0.428,81.898,181033,4,Dream (feat. Lucky Daye),Queen Naija,"['pop r&b', 'r&b']"
0.649,0.376,8,-10.058,1,0.1,0.311,4.22E-05,0.107,0.399,91.047,173814,4,Love Language,Queen Naija,"['pop r&b', 'r&b']"
0.765,0.642,11,-5.324,0,0.27,0.607,0,0.111,0.762,86.101,157279,4,Without You (feat. Russ),Queen Naija,"['pop r&b', 'r&b']"
0.59,0.726,0,-7.33,1,0.16,0.117,0,0.113,0.415,150.184,186000,3,Say What You Mean,Queen Naija,"['pop r&b', 'r&b']"
0.779,0.312,1,-11.704,1,0.939,0.59,0,0.383,0.869,77.626,20112,4,Bitter Skit (feat. Pretty Vee),Queen Naija,"['pop r&b', 'r&b']"
0.818,0.735,0,-4.606,1,0.209,0.25,0,0.181,0.763,101.958,184871,4,Bitter (feat. Mulatto),Queen Naija,"['pop r&b', 'r&b']"
0.591,0.651,11,-6.522,0,0.145,0.399,6.26E-06,0.14,0.644,83.744,197241,4,One Time (feat. Toosii),Queen Naija,"['pop r&b', 'r&b']"
0.485,0.567,2,-6.562,1,0.136,0.032,0,0.145,0.291,76.361,183841,4,Pressure,Queen Naija,"['pop r&b', 'r&b']"
0.451,0.525,0,-8.4,0,0.336,0.383,0,0.0818,0.584,176.531,176313,4,Five Seconds (feat. Jacquees),Queen Naija,"['pop r&b', 'r&b']"
0.446,0.636,5,-5.653,0,0.285,0.209,8.95E-06,0.108,0.317,149.403,203855,4,Pretend,Queen Naija,"['pop r&b', 'r&b']"
0.626,0.443,8,-7.803,0,0.038,0.0875,0.147,0.193,0.389,135.929,158307,4,Trial And Error,Queen Naija,"['pop r&b', 'r&b']"
0.552,0.686,8,-3.641,1,0.0863,0.601,0,0.123,0.401,139.736,150346,4,Butterflies Pt. 2,Queen Naija,"['pop r&b', 'r&b']"
0.45,0.458,2,-8.608,1,0.0291,0.437,0.00052,0.115,0.335,158.036,250633,4,Beautiful,Queen Naija,"['pop r&b', 'r&b']"
0.61,0.929,1,-3.873,0,0.618,0.87,0,0.16,0.507,94.459,49635,4,Intro - S1:E1,Queen Naija,"['pop r&b', 'r&b']"
0.645,0.411,11,-7.725,1,0.3,0.206,0.00265,0.117,0.0399,90.409,29211,4,Too Much To Say - S1:E2,Queen Naija,"['pop r&b', 'r&b']"
0.847,0.343,6,-11.303,0,0.293,0.64,0.00161,0.149,0.643,127.878,27236,4,I'm Her - S1:E3,Queen Naija,"['pop r&b', 'r&b']"
0.679,0.457,0,-10.545,0,0.222,0.609,0.000507,0.111,0.55,110.597,23065,3,Pack Lite - S1:E4,Queen Naija,"['pop r&b', 'r&b']"
0.712,0.43,10,-10.378,1,0.844,0.478,0,0.0719,0.774,87.039,20812,5,Lie To Me - S1:E5,Queen Naija,"['pop r&b', 'r&b']"
0.551,0.391,9,-10.375,1,0.392,0.489,0.00565,0.182,0.825,161.015,24608,4,Dream - S1:E6,Queen Naija,"['pop r&b', 'r&b']"
0.858,0.401,1,-7.848,1,0.327,0.184,6.50E-05,0.113,0.835,90.962,22439,3,Love Language - S1:E7,Queen Naija,"['pop r&b', 'r&b']"
0.747,0.263,6,-14.043,0,0.614,0.195,1.77E-05,0.0918,0.403,86.071,29542,4,Without You - S1:E8,Queen Naija,"['pop r&b', 'r&b']"
0.71,0.429,0,-8.63,1,0.285,0.231,0,0.0848,0.841,76.067,19436,3,Say What You Mean - S1:E9,Queen Naija,"['pop r&b', 'r&b']"
0.639,0.399,10,-8.507,0,0.929,0.3,0,0.139,0.339,167.409,27694,3,Bitter Skit - S1:E10-11,Queen Naija,"['pop r&b', 'r&b']"
0.823,0.39,11,-8.768,1,0.493,0.248,0.000162,0.101,0.551,110.342,29029,5,One Time - S1:E12,Queen Naija,"['pop r&b', 'r&b']"
0.646,0.254,6,-10.804,0,0.701,0.821,1.48E-06,0.112,0.307,74.197,25108,3,Pressure - S1:E13,Queen Naija,"['pop r&b', 'r&b']"
0.608,0.38,0,-11.864,0,0.686,0.859,7.27E-06,0.128,0.68,175.054,23982,4,Five Seconds - S1:E14,Queen Naija,"['pop r&b', 'r&b']"
0.716,0.393,8,-10.414,1,0.115,0.284,0.00674,0.11,0.543,100.033,29211,5,Pretend - S1:E15,Queen Naija,"['pop r&b', 'r&b']"
0.63,0.377,8,-10.301,0,0.339,0.339,0.000236,0.116,0.363,147.65,23106,4,Trial And Error - S1:E16,Queen Naija,"['pop r&b', 'r&b']"
0.742,0.408,8,-9.692,1,0.472,0.73,1.51E-05,0.0869,0.622,71.263,25567,4,Butterflies Pt. 2 - S1:E17,Queen Naija,"['pop r&b', 'r&b']"
0.473,0.276,2,-10.042,1,0.134,0.435,0.000122,0.091,0.689,165.684,29029,4,Beautiful - S1:E18,Queen Naija,"['pop r&b', 'r&b']"
0.642,0.653,1,-4.635,1,0.113,0.0371,0,0.203,0.246,90.384,148997,4,No Fake Love (with YoungBoy Never Broke Again),Queen Naija,"['pop r&b', 'r&b']"
0.419,0.619,7,-3.892,0,0.0874,0.455,0,0.111,0.346,155.54,186096,3,Words of Affirmation,Queen Naija,"['pop r&b', 'r&b']"
0.506,0.531,1,-6.927,1,0.0855,0.53,0,0.108,0.707,136.961,164054,4,Let's Talk About It,Queen Naija,"['pop r&b', 'r&b']"
0.551,0.678,7,-5.649,0,0.28,0.0785,3.50E-06,0.0959,0.33,167.997,208778,4,Game Over (with Queen Naija),Babyface,"['contemporary r&b', 'r&b']"
0.61,0.267,1,-8.682,1,0.0308,0.709,0,0.126,0.596,74.847,213801,4,Mama's Hand - Acoustic,Queen Naija,"['pop r&b', 'r&b']"
0.403,0.571,1,-5.144,0,0.0686,0.126,2.70E-06,0.0798,0.207,108.866,240157,5,Mama's Hand,Queen Naija,"['pop r&b', 'r&b']"
0.662,0.655,2,-5.44,1,0.26,0.462,0,0.124,0.356,82.079,226374,4,Hate Our Love (with Big Sean),Queen Naija,"['pop r&b', 'r&b']"
0.805,0.618,11,-5.025,1,0.105,0.211,0,0.28,0.816,127.945,168832,4,Quickie (feat. Ty Dolla $ign),Hitmaka,[]
0.618,0.83,1,-4.614,1,0.323,0.0682,0,0.121,0.443,82.885,185117,4,Bitch Let's Do It,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.718,0.711,10,-7.173,0,0.292,0.00205,0,0.103,0.669,161.925,142222,4,I Got That Shit,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.449,0.765,11,-5.395,0,0.266,0.0411,0,0.174,0.652,76.135,183484,4,I Heard,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.642,0.628,9,-6.421,0,0.34,0.0393,0,0.12,0.388,159.919,204003,4,Hurt My Heart,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.714,0.599,8,-5.489,0,0.316,0.173,0,0.11,0.609,144.217,216667,4,Dirty Thug,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.601,0.823,2,-4.897,1,0.456,0.136,0,0.127,0.262,110.122,157091,5,Just Flow,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.873,0.609,7,-6.561,0,0.236,0.0803,0,0.236,0.565,82.992,150400,4,Free Meechy,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.697,0.74,6,-6.098,0,0.33,0.162,0,0.118,0.759,154.836,173419,4,Father,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.673,0.873,2,-3.753,1,0.43,0.178,0,0.35,0.547,164.263,187345,4,Fuck The Industry Pt. 2,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.57,0.658,1,-5.834,1,0.18,0.0958,0,0.0927,0.436,82.197,135527,4,What You Gonna Do,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.765,0.687,4,-5.77,1,0.27,0.0948,0,0.135,0.699,130.046,160615,4,Perspective,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.691,0.681,8,-5.416,1,0.373,0.0178,0,0.106,0.452,151.953,176886,4,Chopstick (feat. Ten),YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.743,0.709,10,-5.379,1,0.232,0.215,0,0.366,0.568,81.468,176687,4,Slimes Go Where I Go,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.728,0.696,1,-6.428,1,0.365,0.0891,0,0.173,0.562,168.225,148571,4,Slider,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.615,0.739,4,-6.465,0,0.168,0.534,0,0.124,0.362,142.226,148732,4,I Shot Qupid,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.736,0.755,11,-4.799,0,0.124,0.0253,0,0.0784,0.49,143.941,173374,4,Channel 9,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.653,0.824,6,-4.36,1,0.309,0.0598,0,0.168,0.569,162.897,223804,4,I Want His Soul,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.759,0.672,1,-6.057,1,0.379,0.00325,0,0.158,0.536,163.106,164908,4,Big Truck,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.756,0.746,11,-5.07,0,0.373,0.00419,0,0.128,0.661,161.823,191160,4,Mr Gaulden,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.632,0.735,4,-5.425,0,0.412,0.0761,0,0.359,0.591,164.012,146341,4,Take Down,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.618,0.798,4,-5.874,0,0.331,0.0298,0,0.102,0.627,161.015,191441,4,By Myself,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.775,0.631,4,-5.755,0,0.202,0.129,0,0.101,0.133,142.037,148767,4,Out Nothing,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.684,0.892,6,-3.462,0,0.284,0.136,0,0.109,0.596,153.041,119216,4,Bangin My Line,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.613,0.555,2,-6.808,1,0.0945,0.159,0,0.171,0.279,82.981,150372,4,Rear View (feat. Mariah The Scientist),YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.763,0.67,10,-5.386,0,0.383,0.00559,0,0.106,0.709,150.047,140800,4,Hustle,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.609,0.803,9,-5.159,0,0.334,0.00458,0,0.116,0.417,163.164,119158,4,Morning,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.736,0.616,9,-6.5,1,0.479,0.00313,0,0.0817,0.741,157.688,109367,4,Homicide Pt. 2,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.769,0.753,2,-6.387,1,0.439,0.0114,0,0.12,0.565,172.199,156279,4,Cold Killers,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.712,0.558,8,-8.045,0,0.446,0.105,0,0.168,0.539,160.01,160500,4,WTF (feat. Nicki Minaj),YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.669,0.921,11,-3.453,0,0.388,0.169,0,0.115,0.918,80.245,166959,4,Choppa Docter,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.779,0.695,1,-4.896,1,0.376,0.148,0,0.129,0.743,153.129,175678,4,Trust Issues,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.734,0.793,10,-5.957,1,0.322,0.0372,0,0.26,0.342,160.054,144000,4,Run The Hood,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.542,0.76,10,-6.411,0,0.265,0.215,0,0.312,0.761,156.058,161093,4,No Rubber,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.711,0.83,1,-4.851,0,0.325,0.0126,0,0.0685,0.54,165.164,117818,4,Loaded Now,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.615,0.707,8,-5.691,1,0.426,0.0882,0,0.0873,0.445,163.348,157546,4,Got One,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.676,0.665,9,-9.171,0,0.39,0.051,0,0.139,0.598,175.082,153600,4,Spin&Ben'n,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.476,0.717,1,-5.467,1,0.356,0.132,0,0.118,0.403,83.35,163056,4,1.5,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.731,0.332,2,-13.398,0,0.869,0.825,0,0.903,0.915,78.993,30659,5,Top Girls,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.563,0.805,6,-7.069,0,0.359,0.0516,0,0.474,0.281,75.044,128000,4,Black,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
0.719,0.574,0,-6.635,0,0.291,0.0563,0,0.0871,0.617,141.957,94648,4,Louie V,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
